"RENT","OMB13CBSA","CB","COSTBURDEN","HHPOC","MHINCP","HHGRAD","HHSPAN_new","HHMAR_NEW","HHRACEALL","HHSEX_NEW","HHAGE","HINCP","UTILAMT","HHIMMIGRANT","HSHLDTYPE","RATINGHS","RATINGNH","HUDSUB","BLD","LOTSIZE","UPKEEP","ADEQUACY","NUMPEOPLE","TOTROOMS","CROWD","UNIT_SIZE_NEW","RENTSUB_NEW","FS","RENTCNTRL","NHQSCHOOL","NHQPCRIME","NHQSCRIME","NEARBARCL","NEARABAND","WEIGHT"
950,3,0.2375,0,0,4000,14,0,0,"2",0,39,48000,0,0,4,5,2,3,6,1,1,1,1,4,0.25,4,0,0,0,0,0,0,0,0,381.36746378
1700,3,0.167482014388489,0,0,11583.3333333333,10,0,1,"2",0,65,139000,240,0,1,10,10,3,2,4,1,1,3,6,0.5,5,0,0,0,1,0,0,0,0,367.61838518
750,3,0.4368,1,0,2083.33333333333,10,0,0,"2",0,45,25000,160,1,4,9,9,3,2,2,1,1,1,4,0.25,5,1,0,0,1,0,0,0,0,385.01636915
400,10,0.151578947368421,0,1,3166.66666666667,13,0,1,"7",0,67,38000,80,0,1,-9,-9,3,7,1,1,1,2,4,0.5,4,0,0,0,-1,0,0,0,0,463.35405072
1000,3,0.228,0,1,5000,11,0,0,"5",0,29,60000,140,1,2,8,9,3,2,2,1,1,2,5,0.4,-1,0,0,0,1,0,0,0,0,408.0365172
1500,3,0.353926701570681,1,1,4775,16,0,1,"3",0,46,57300,190,0,1,8,8,3,2,2,1,1,3,7,0.428571428571429,6,0,0,0,1,1,0,0,0,504.91906393
830,3,0.2275,0,0,4000,15,0,1,"2",1,54,48000,80,1,1,10,7,3,6,1,1,1,2,5,0.4,3,0,0,0,1,1,1,0,0,390.16825141
1200,3,0.516983606557377,1,0,2541.66666666667,15,0,0,"2",1,56,30500,114,0,6,10,10,3,6,1,1,1,1,4,0.25,4,0,0,0,1,0,0,0,0,400.38463689
800,3,0.189381818181818,0,0,4583.33333333333,13,0,1,"2",1,40,55000,68,0,1,8,5,3,6,1,1,1,2,3,0.666666666666667,2,0,0,0,1,0,0,0,0,390.16825141
1300,3,0.443076923076923,1,1,3250,14,0,0,"3",1,45,39000,140,0,6,5,7,3,7,1,1,1,1,4,0.25,4,0,0,0,-1,1,0,0,0,514.25545163
560,3,0.581538461538462,1,1,1083.33333333333,12,0,0,"3",1,46,13000,70,0,6,7,7,3,9,1,1,1,1,3,0.333333333333333,2,0,1,0,0,1,1,0,0,480.93679199
1200,3,0.348,1,0,4166.66666666667,15,1,0,"2",1,35,50000,250,1,6,8,8,3,2,3,1,1,1,5,0.2,6,0,0,0,1,0,0,0,0,369.39010484
1400,3,0.54602364943195,1,1,2875.33333333333,15,0,0,"7",0,35,34504,170,0,2,9,10,3,2,3,1,1,3,5,0.6,5,0,0,0,1,0,0,0,0,480.93679199
600,3,0.683076923076923,1,1,1083.33333333333,10,0,0,"3",1,60,13000,140,0,6,9,9,3,6,1,1,1,1,5,0.2,4,0,1,0,1,0,0,1,0,492.03533334
560,3,0.414,1,0,1666.66666666667,10,1,0,"2",1,30,20000,130,1,3,10,10,3,2,2,1,1,5,5,1,5,0,0,0,1,0,0,0,0,368.63624749
870,3,0.385714285714286,1,0,2333.33333333333,11,0,0,"2",1,28,28000,30,0,7,7,7,3,6,1,1,1,2,5,0.4,2,0,0,0,0,0,1,-1,0,396.7021695
990,3,0.108,0,1,10000,11,0,0,"3",0,39,120000,90,0,5,7,7,3,6,1,1,1,2,3,0.666666666666667,4,0,0,0,-1,0,0,0,0,480.93679199
1100,3,0.182117647058824,0,1,7083.33333333333,11,1,0,"4",1,37,85000,190,0,3,8,8,3,3,1,1,1,5,5,1,5,0,0,0,1,1,0,0,0,361.72323769
1500,10,0.4722,1,0,3333.33333333333,11,0,1,"2",1,21,40000,74,1,1,10,10,3,7,1,1,1,2,5,0.4,4,0,0,0,1,0,0,0,0,647.51342793
450,10,0.22,0,0,2500,8,0,0,"2",0,26,30000,100,0,4,7,7,3,4,1,1,1,1,3,0.333333333333333,2,0,0,0,1,0,0,0,0,613.55128988
260,10,0.423529411764706,1,0,920.833333333333,11,0,0,"2",1,58,11050,130,0,6,10,8,3,7,1,1,1,1,3,0.333333333333333,2,1,1,0,1,0,0,0,0,613.55128988
1300,3,0.185714285714286,0,0,7000,10,0,0,"2",0,33,84000,0,0,5,9,9,3,2,3,1,1,2,5,0.4,5,0,0,0,1,0,0,0,0,407.78809314
1600,3,0.341463414634146,1,0,5125,15,0,1,"2",0,45,61500,150,0,1,8,8,3,2,2,1,1,2,6,0.333333333333333,6,0,0,0,0,0,0,0,0,408.8709477
650,3,0.354430379746835,1,0,1975,10,0,0,"2",1,70,23700,50,0,6,10,10,3,5,1,1,1,1,4,0.25,3,0,0,0,1,0,0,0,0,357.40676336
900,10,0.896,1,1,1250,10,0,0,"3",0,31,15000,220,0,2,8,6,3,2,3,1,1,3,5,0.6,3,0,0,0,0,1,0,0,0,751.19874329
1100,10,0.202285714285714,0,0,5833.33333333333,9,1,0,"2",0,22,70000,80,0,5,5,4,3,4,1,1,1,2,4,0.5,3,0,0,0,0,1,0,0,0,685.44005563
630,3,0.28875,0,0,2666.66666666667,5,1,0,"2",1,43,32000,140,1,3,10,6,3,6,1,1,1,4,4,1,-1,0,0,0,0,1,1,1,1,352.49335299
820,3,0.858461538461538,1,1,1083.33333333333,10,0,0,"3",1,33,13000,110,0,6,8,8,3,6,1,1,1,1,3,0.333333333333333,-1,0,0,0,0,0,0,0,0,500.2751595
710,10,0.78,1,1,1000,10,0,0,"3",1,25,12000,70,0,3,3,5,3,6,1,1,1,3,3,1,3,0,1,0,0,1,0,0,0,808.44657094
1600,1,0.229333333333333,0,1,7500,11,0,0,"3",1,42,90000,120,0,3,9,10,3,6,1,1,1,2,5,0.4,4,0,0,0,1,0,0,0,0,562.35683017
2100,1,0.193816335948316,0,0,10835,15,0,1,"2",0,32,130020,0,1,1,9,9,3,2,4,1,1,2,5,0.4,6,0,0,0,-1,0,0,0,0,589.46211525
1500,1,0.181682242990654,0,0,8916.66666666667,16,0,1,"2",0,33,107000,120,0,1,6,6,3,7,1,1,1,3,4,0.75,-1,0,0,0,0,0,0,0,0,537.75652302
860,1,0.322105263157895,1,1,3166.66666666667,11,0,0,"3",0,24,38000,160,0,2,7,7,3,3,5,1,1,2,4,0.5,3,0,0,0,1,0,0,0,0,653.82181302
1400,1,0.48,1,1,2916.66666666667,5,1,0,"7",0,32,35000,0,1,2,10,10,3,7,1,1,1,4,6,0.666666666666667,4,0,0,0,1,0,0,0,0,609.99803597
1400,1,0.3504,1,0,4166.66666666667,11,0,0,"2",0,26,50000,60,0,4,8,8,3,7,1,1,1,1,4,0.25,3,0,0,0,0,0,0,0,0,537.75652302
1000,1,0.0992481203007519,0,1,11083.3333333333,10,0,0,"7",0,28,133000,100,0,5,7,6,3,7,1,1,1,3,4,0.75,1,0,0,0,1,1,0,0,0,645.15154251
1400,1,0.249326424870466,0,0,6433.33333333333,11,0,0,"2",1,65,77200,204,0,3,8,8,3,3,2,1,1,4,7,0.571428571428571,-1,0,0,0,1,0,0,0,0,652.06469346
700,1,0.170958904109589,0,1,6083.33333333333,10,0,0,"3",0,27,73000,340,0,5,7,9,3,1,5,1,1,2,5,0.4,-1,0,0,0,1,0,0,0,0,683.3253957
1700,1,0.494117647058823,1,0,3683.33333333333,16,0,0,"2",0,77,44200,120,0,4,10,10,3,7,1,1,1,1,4,0.25,3,0,0,0,1,0,0,0,0,537.44968549
850,1,0.401408450704225,1,0,2366.66666666667,9,0,0,"2",1,59,28400,100,0,3,8,9,3,5,1,1,1,3,4,0.75,-1,0,1,0,1,1,0,0,1,503.5477193
1900,1,0.335294117647059,1,0,5666.66666666667,11,0,1,"2",0,26,68000,0,0,1,6,8,3,7,1,2,2,4,5,0.8,5,1,0,0,1,0,0,0,0,589.46211525
1000,1,0.197560975609756,0,0,6833.33333333333,9,0,0,"2",1,40,82000,350,0,3,10,5,3,2,3,1,1,7,7,1,-1,0,0,0,1,0,0,0,0,559.38202908
2100,1,0.4,1,0,5250,14,1,1,"2",0,39,63000,0,0,1,8,8,3,7,1,1,1,8,7,1.14285714285714,6,0,0,0,1,0,0,0,0,586.41813713
1700,1,0.77583081570997,1,1,2758.33333333333,5,1,1,"7",0,28,33100,440,1,1,6,8,3,7,1,1,1,5,5,1,3,0,0,0,1,0,1,0,0,544.22599271
900,1,0.66,1,0,1500,15,0,0,"2",1,46,18000,90,0,6,7,10,3,6,1,3,3,1,5,0.2,-1,0,0,0,1,0,0,0,0,503.5477193
1400,1,0.838888888888889,1,0,1800,15,0,0,"2",0,76,21600,110,0,4,6,9,3,8,1,1,1,1,4,0.25,-1,0,0,0,1,0,0,0,0,537.44968549
650,1,0.375,1,0,1733.33333333333,10,0,0,"2",1,85,20800,0,0,6,10,10,1,9,1,1,1,1,3,0.333333333333333,2,1,0,0,-1,-1,-1,0,0,457.75705268
1200,1,0.291111111111111,0,1,4500,15,0,0,"3",1,35,54000,110,0,6,9,9,3,9,1,1,1,1,5,0.2,3,1,0,0,1,0,0,0,0,588.56106499
1700,1,0.344571428571429,1,0,5833.33333333333,15,0,1,"2",1,50,70000,310,1,3,8,8,3,7,1,1,1,2,5,0.4,4,0,0,0,1,0,0,0,0,537.75652302
1400,1,0.219512195121951,0,1,6833.33333333333,14,0,0,"3",0,57,82000,100,0,4,6,6,3,7,1,1,1,1,5,0.2,2,0,0,0,1,0,0,0,0,547.05095993
1000,1,0.147576301615799,0,0,9283.33333333333,6,1,0,"2",1,46,111400,370,1,3,10,10,3,3,2,1,1,2,7,0.285714285714286,-1,0,0,0,1,0,0,0,0,514.96756435
1200,1,0.290181818181818,0,0,4583.33333333333,10,1,1,"2",1,43,55000,130,1,3,8,8,3,6,1,1,1,5,5,1,4,0,0,0,1,0,0,0,0,514.96756435
880,4,0.366666666666667,1,0,2700,15,0,0,"2",0,78,32400,110,0,4,8,10,3,3,2,1,1,1,4,0.25,3,0,0,0,1,0,0,0,0,589.81213625
1300,4,0.254192409532215,0,0,6609.16666666667,14,0,1,"2",1,52,79310,380,0,1,7,7,3,2,4,1,1,2,9,0.222222222222222,6,0,0,0,1,0,0,0,0,841.96060227
150,4,0.122535211267606,0,1,4733.33333333333,10,0,1,"3",0,48,56800,430,0,1,8,8,3,2,3,1,1,4,6,0.666666666666667,-1,0,0,0,1,0,0,0,0,723.93786347
800,4,0.1008,0,0,8333.33333333333,10,0,0,"2",0,27,100000,40,0,4,10,10,3,9,1,1,1,1,3,0.333333333333333,3,0,0,0,1,0,0,0,0,841.96060227
1300,4,0.324,1,0,4166.66666666667,15,0,1,"2",0,68,50000,50,0,1,8,8,3,8,1,1,1,2,4,0.5,3,0,0,0,1,0,0,0,0,521.58927135
1300,4,0.225974025974026,0,0,6416.66666666667,10,0,0,"2",0,38,77000,150,0,5,9,9,3,9,1,1,1,2,5,0.4,4,0,0,0,1,0,0,0,0,521.58927135
750,4,0.28125,0,0,2666.66666666667,10,0,0,"2",0,33,32000,0,0,5,8,8,3,5,1,1,1,2,4,0.5,-1,0,0,0,1,0,0,0,0,814.22126578
120,5,0.270967741935484,0,1,775,10,0,0,"3",1,42,9300,90,0,6,7,7,2,6,1,1,1,1,4,0.25,3,1,1,0,1,1,0,0,0,217.57281302
660,5,0.276363636363636,0,0,2750,11,0,1,"2",1,35,33000,100,1,6,1,5,3,5,1,1,1,1,4,0.25,3,0,0,0,-1,1,1,0,0,243.21717499
650,5,0.15,0,1,5000,17,0,0,"5",0,26,60000,100,1,4,7,7,3,7,1,1,1,1,3,0.333333333333333,2,0,0,0,1,-1,0,0,0,239.1328129
1200,5,0.330337078651685,1,1,4450,10,0,0,"4",0,22,53400,270,0,5,8,7,3,2,3,1,1,3,5,0.6,4,1,0,0,1,0,0,0,0,239.60900811
740,5,0.28,0,1,3250,15,0,0,"3",1,24,39000,170,0,3,6,8,3,8,1,1,1,2,4,0.5,3,0,0,0,-1,-1,-1,0,0,242.80456948
730,5,0.185660377358491,0,0,4416.66666666667,15,1,0,"2",1,26,53000,90,0,6,7,7,3,7,1,1,1,1,5,0.2,3,0,0,0,-1,-1,-1,0,0,225.95461312
700,5,0.271304347826087,0,1,3833.33333333333,10,0,0,"3",1,49,46000,340,0,3,6,7,3,2,3,1,1,3,6,0.5,3,1,0,0,0,1,0,0,1,242.80456948
1000,5,0.152751981879955,0,0,7358.33333333333,15,0,1,"2",0,64,88300,124,0,1,10,10,3,3,3,1,1,2,5,0.4,-1,1,0,0,1,0,0,0,0,220.35480781
880,5,0.301714285714286,1,0,2916.66666666667,14,0,0,"2",0,29,35000,0,0,4,9,8,3,7,1,1,1,1,5,0.2,4,0,0,0,1,0,0,0,0,243.21717499
700,5,0.293684210526316,0,0,3166.66666666667,10,0,0,"2",1,35,38000,230,0,3,7,6,3,2,4,1,1,3,7,0.428571428571429,7,1,0,0,1,0,0,0,0,234.13870289
700,5,0.4764,1,1,1666.66666666667,15,0,1,"5",0,36,20000,94,1,1,8,8,3,7,1,1,1,2,3,0.666666666666667,3,0,0,0,1,0,0,0,0,239.1328129
500,5,0.161247511612475,0,0,5023.33333333333,10,0,1,"2",1,32,60280,310,0,1,7,7,3,2,3,1,1,6,6,1,3,1,0,0,0,0,0,0,0,239.1328129
880,5,0.0837209302325581,0,0,13616.6666666667,15,0,1,"2",0,39,163400,260,0,1,8,10,3,1,7,1,1,4,7,0.571428571428571,5,0,0,0,1,0,0,0,0,231.52404158
750,5,0.291428571428571,0,0,2916.66666666667,15,0,0,"2",1,47,35000,100,0,6,8,8,3,6,1,1,1,1,4,0.25,2,0,0,0,1,0,0,0,0,243.21717499
700,5,0.192857142857143,0,0,5600,10,1,0,"2",1,41,67200,380,1,3,6,6,3,2,3,1,1,5,6,0.833333333333333,4,0,0,0,0,1,0,0,0,225.95461312
850,5,0.168,0,0,5833.33333333333,10,0,0,"2",1,24,70000,130,0,7,7,7,3,6,1,1,1,2,5,0.4,3,0,0,0,1,1,0,0,0,233.55810293
170,5,0.416842105263158,1,0,791.666666666667,5,0,0,"2",0,72,9500,160,0,4,3,3,2,2,3,2,2,1,4,0.25,2,1,1,0,0,1,1,1,1,196.68810049
1100,5,0.632142857142857,1,0,1866.66666666667,16,0,1,"2",0,69,22400,80,0,1,8,8,3,6,1,1,1,2,6,0.333333333333333,4,0,0,0,0,0,0,0,0,222.80319457
1100,5,0.185454545454545,0,1,6416.66666666667,15,0,0,"3",0,28,77000,90,0,5,7,7,3,6,1,1,1,2,4,0.5,3,1,0,0,1,0,0,0,0,247.98351989
950,5,0.362426414128487,1,0,3255.83333333333,12,0,0,"2",1,30,39070,230,0,3,8,8,3,2,3,1,1,2,6,0.333333333333333,5,0,0,0,1,0,0,0,0,239.60900811
330,5,0.114285714285714,0,1,4375,13,0,0,"3",0,43,52500,170,0,2,10,7,3,2,3,1,1,2,6,0.333333333333333,5,1,0,0,-1,1,1,0,0,242.80456948
1300,5,0.325,1,1,4000,13,0,0,"5",0,29,48000,0,1,4,10,10,3,2,3,1,1,1,6,0.166666666666667,4,0,0,0,1,0,0,0,0,233.55810293
640,5,0.310344827586207,1,1,2416.66666666667,11,1,0,"7",1,36,29000,110,0,3,10,10,3,6,1,1,1,2,5,0.4,2,0,0,0,1,0,0,0,0,225.57129265
830,5,0.262204724409449,0,1,4233.33333333333,11,0,0,"3",1,34,50800,280,0,3,7,7,3,6,1,1,1,2,5,0.4,4,0,0,0,1,0,0,0,0,252.21905108
710,5,0.230769230769231,0,0,3683.33333333333,12,0,0,"2",1,21,44200,140,0,7,1,1,3,6,1,1,3,2,4,0.5,3,0,0,0,0,1,1,0,1,234.13870289
800,5,0.296875,0,0,3200,15,0,0,"2",1,36,38400,150,0,6,7,7,3,2,3,1,1,1,5,0.2,-1,0,0,0,1,1,0,0,0,239.60900811
1400,5,0.240585365853659,0,1,6833.33333333333,10,0,0,"7",1,52,82000,244,0,3,10,10,3,3,2,1,1,2,6,0.333333333333333,5,0,0,0,1,0,0,0,0,240.54445879
1200,5,0.3216,1,1,4166.66666666667,18,0,1,"5",0,33,50000,140,1,1,8,8,3,6,1,1,1,2,6,0.333333333333333,4,0,0,0,1,0,0,0,0,243.21717499
800,5,0.36,1,0,2916.66666666667,10,0,0,"2",1,36,35000,250,0,3,8,8,3,2,3,1,1,3,6,0.5,4,1,0,0,1,0,0,0,0,239.1328129
520,5,0.594782608695652,1,0,958.333333333333,10,0,0,"2",1,68,11500,50,0,6,8,8,3,6,1,1,1,1,3,0.333333333333333,2,0,1,0,1,-1,0,0,0,214.4867071
750,5,0.296296296296296,0,0,2700,16,0,0,"2",1,28,32400,50,0,6,9,9,3,6,1,1,1,1,4,0.25,2,0,0,0,1,0,0,0,0,243.21717499
760,5,0.336986301369863,1,0,2433.33333333333,11,0,0,"2",1,23,29200,60,0,7,8,8,3,6,1,1,1,2,3,0.666666666666667,3,0,0,0,1,0,0,0,0,233.55810293
980,5,0.165365853658537,0,0,6833.33333333333,10,0,0,"2",0,20,82000,150,0,5,8,5,3,2,3,1,1,3,5,0.6,5,0,0,0,1,0,0,0,0,253.84916943
690,5,0.118441558441558,0,1,6416.66666666667,10,0,0,"3",1,27,77000,70,0,3,1,5,3,6,1,1,1,3,5,0.6,4,0,0,0,0,0,0,0,0,252.21905108
200,5,0.134545454545455,0,0,2750,11,0,0,"2",1,22,33000,170,0,3,6,5,2,2,3,1,1,5,7,0.714285714285714,4,1,1,0,1,1,1,0,0,217.03329194
600,5,0.317857142857143,1,0,2800,4,1,0,"2",0,35,33600,290,1,2,10,10,3,2,3,1,1,2,7,0.285714285714286,-1,0,0,0,0,0,0,0,0,217.52049389
850,5,0.208467153284672,0,0,5708.33333333333,10,0,0,"2",0,36,68500,340,0,5,7,7,3,2,3,1,1,2,6,0.333333333333333,4,0,0,0,0,1,0,0,0,242.20248054
1600,5,0.4368,1,1,4166.66666666667,15,0,0,"3",0,27,50000,220,0,2,8,10,2,2,3,1,1,2,7,0.285714285714286,5,0,0,0,-1,0,0,0,0,223.52534591
1200,5,0.402666666666667,1,0,3750,12,0,1,"2",0,57,45000,310,0,1,8,8,3,2,3,1,1,2,6,0.333333333333333,-1,0,0,0,1,0,0,0,0,243.21717499
800,5,0.245,0,1,4000,10,0,0,"3",0,37,48000,180,0,5,7,7,3,2,3,1,1,2,6,0.333333333333333,4,0,0,0,1,1,0,0,0,248.47733988
680,5,0.4,1,0,1700,8,0,1,"2",0,65,20400,0,0,1,7,9,3,8,1,1,1,2,3,0.666666666666667,2,0,0,0,0,0,0,0,0,214.4867071
780,5,0.267,0,0,3333.33333333333,16,0,0,"2",0,26,40000,110,0,4,8,8,3,6,1,1,1,1,3,0.333333333333333,3,0,0,0,1,0,0,0,0,239.1328129
810,5,0.303,1,0,3333.33333333333,11,0,1,"2",0,36,40000,200,0,5,10,10,3,2,3,1,1,2,5,0.4,4,0,0,0,1,0,0,0,0,239.1328129
600,5,0.216,0,0,3333.33333333333,10,0,0,"2",1,56,40000,120,0,3,8,8,3,2,3,1,1,2,5,0.4,3,0,0,0,-1,1,-1,0,0,233.55810293
1300,5,0.267692307692308,0,1,5416.66666666667,11,0,1,"3",0,58,65000,150,0,1,7,7,3,2,3,1,1,4,6,0.666666666666667,6,0,0,0,1,0,0,0,0,252.21905108
650,5,0.184137931034483,0,0,4833.33333333333,10,0,1,"2",0,32,58000,240,0,1,8,8,3,2,3,1,1,5,5,1,4,0,1,0,1,0,0,0,0,239.1328129
700,5,0.383076923076923,1,0,2166.66666666667,11,1,1,"2",1,25,26000,130,0,1,7,7,3,8,1,1,1,3,4,0.75,4,0,0,0,1,0,0,0,0,217.52049389
600,5,0.216,0,0,3750,6,1,1,"2",0,32,45000,210,1,1,7,9,3,2,3,1,1,4,4,1,-1,0,0,0,1,0,0,0,0,222.60253918
3700,5,0.928163265306122,1,0,4083.33333333333,10,0,1,"2",1,46,49000,90,0,1,1,1,3,6,1,1,1,3,4,0.75,-1,0,0,0,1,1,1,0,0,233.55810293
750,5,0.285714285714286,0,1,3500,10,0,1,"7",0,50,42000,250,0,1,9,8,3,2,3,1,1,4,7,0.571428571428571,5,0,0,0,1,0,0,0,0,234.13870289
500,5,0.0924170616113744,0,0,7033.33333333333,4,1,0,"2",0,37,84400,150,1,5,9,9,3,2,2,1,1,2,4,0.5,-1,0,1,0,1,0,0,0,0,217.52049389
750,5,0.220082987551867,0,0,4016.66666666667,16,0,0,"2",1,26,48200,134,0,6,8,5,3,2,3,1,1,1,4,0.25,3,0,0,0,1,0,0,0,1,233.55810293
350,3,0.215,0,0,2000,10,0,0,"2",1,43,24000,80,0,6,6,6,3,2,2,1,1,1,4,0.25,5,0,0,0,1,0,0,0,0,407.78809314
160,3,0.746666666666667,1,0,375,10,0,0,"2",1,44,4500,120,0,6,9,10,3,1,2,1,1,1,6,0.166666666666667,-1,0,0,0,-1,0,-1,1,0,387.42861229
1200,3,0.243582089552239,0,0,5583.33333333333,10,0,0,"2",1,27,67000,160,0,7,6,5,3,2,3,1,1,2,6,0.333333333333333,5,1,-1,0,1,0,0,1,0,408.0365172
300,3,0.456,1,1,833.333333333333,11,0,0,"3",0,67,10000,80,0,4,5,8,1,6,1,1,3,1,3,0.333333333333333,2,1,1,0,1,0,0,0,0,303.15201392
850,3,0.247804538735762,0,0,3833.66666666667,11,0,1,"2",0,25,46004,100,0,1,8,5,3,6,1,1,1,3,5,0.6,4,0,0,0,-1,1,1,0,1,352.49335299
1400,3,0.115435582822086,0,0,13583.3333333333,15,1,0,"2",0,56,163000,168,0,5,8,9,3,6,1,1,1,2,5,0.4,5,0,0,0,-1,0,0,0,0,369.39010484
780,3,0.33525,1,0,2666.66666666667,14,0,0,"2",0,23,32000,114,0,4,9,9,3,6,1,1,1,1,5,0.2,3,0,0,0,1,0,0,0,0,385.01636915
1100,3,0.471951219512195,1,1,2733.33333333333,10,0,0,"5",0,41,32800,190,1,4,7,8,3,2,2,1,1,1,5,0.2,5,0,0,0,0,0,0,0,0,408.0365172
1000,3,0.535458167330677,1,1,2091.66666666667,8,0,0,"3",0,28,25100,120,0,2,10,10,3,2,3,1,1,2,6,0.333333333333333,-1,0,0,0,1,0,0,0,1,443.29668319
670,3,0.233333333333333,0,1,3000,14,0,0,"3",1,70,36000,30,0,6,9,8,3,6,1,1,1,1,3,0.333333333333333,4,0,0,0,1,0,0,1,0,437.44327941
1100,3,0.22258064516129,0,0,5166.66666666667,11,1,0,"2",0,25,62000,50,1,5,8,8,3,7,1,1,1,2,3,0.666666666666667,3,0,0,0,-1,0,0,-1,0,368.63624749
2700,3,0.125038592158073,0,0,21593.3333333333,16,0,1,"2",0,37,259120,0,0,1,9,9,3,2,1,1,1,2,6,0.333333333333333,6,0,0,0,1,0,0,0,0,396.7021695
820,3,0.257560975609756,0,0,3416.66666666667,15,0,0,"2",0,25,41000,60,0,4,7,7,3,8,1,1,1,1,3,0.333333333333333,2,0,0,0,1,0,0,0,0,390.16825141
1000,3,0.288,0,0,4583.33333333333,11,0,0,"2",0,33,55000,320,0,2,10,10,3,2,3,1,1,4,5,0.8,3,1,0,0,1,0,0,0,0,408.8709477
1300,10,0.11904,0,1,12500,11,0,1,"3",0,27,150000,188,0,1,7,9,3,2,3,1,1,2,5,0.4,6,0,0,0,-1,0,0,0,0,448.83880538
770,10,0.5244,1,0,1666.66666666667,15,0,0,"2",0,22,20000,104,0,4,8,8,3,8,1,1,1,1,3,0.333333333333333,3,0,0,0,1,0,0,0,0,613.55128988
820,3,0.9,1,0,1000,3,1,0,"2",1,85,12000,80,1,6,10,10,2,5,1,1,1,1,4,0.25,-1,0,0,0,-1,0,0,0,0,223.76928808
1400,3,0.136402877697842,0,0,11583.3333333333,15,0,1,"2",1,43,139000,180,0,1,8,8,3,2,3,1,1,2,9,0.222222222222222,6,0,0,0,1,0,0,0,0,408.0365172
560,3,0.171063829787234,0,1,3916.66666666667,9,0,0,"3",0,23,47000,110,0,2,8,8,3,2,3,1,1,3,5,0.6,-1,0,0,0,-1,1,0,0,0,500.2751595
1400,3,0.2608,0,0,6250,15,0,1,"2",0,45,75000,230,0,1,8,8,3,2,2,1,1,2,6,0.333333333333333,7,0,0,0,1,0,0,0,0,408.0365172
2700,3,0.72,1,0,4166.66666666667,11,1,1,"2",0,35,50000,300,1,1,10,10,3,2,3,1,1,3,6,0.5,-1,0,0,0,-1,-1,-1,1,0,368.63624749
520,3,0.196428571428571,0,0,2800,10,1,0,"2",0,26,33600,30,1,5,1,2,3,6,1,1,1,2,2,1,-1,0,1,0,-1,0,-1,0,0,347.83893981
1300,3,0.3028,1,0,5000,15,0,0,"2",1,55,60000,214,0,6,8,9,3,2,3,1,1,1,4,0.25,5,0,0,0,-1,0,0,0,0,407.78809314
900,10,0.382894736842105,1,1,2533.33333333333,8,0,1,"3",1,71,30400,70,0,1,7,9,3,6,1,1,1,2,6,0.333333333333333,-1,0,0,0,0,0,0,0,0,873.782002
2700,3,0.71336170212766,1,1,3916.66666666667,14,0,0,"5",0,65,47000,94,1,4,10,8,3,2,3,1,1,1,7,0.142857142857143,5,0,0,0,1,0,0,0,0,367.39456881
900,3,0.4125,1,0,2666.66666666667,14,0,1,"2",0,38,32000,200,0,1,6,6,3,2,2,1,1,4,5,0.8,3,0,0,0,0,1,1,0,0,390.16825141
1000,3,0.204923076923077,0,0,5416.66666666667,15,0,0,"2",0,29,65000,110,0,4,9,9,3,9,1,1,1,1,5,0.2,4,1,0,0,1,0,0,0,0,407.78809314
200,3,0.0408247422680412,0,0,8083.33333333333,11,0,1,"2",0,35,97000,130,0,1,4,6,3,1,2,1,1,2,5,0.4,-1,0,0,0,1,0,0,0,1,387.42861229
1200,3,0.215323943661972,0,1,5916.66666666667,15,0,1,"5",0,30,71000,74,0,1,10,10,3,2,2,1,1,4,6,0.666666666666667,5,0,0,0,1,0,0,0,0,358.39635172
550,10,0.386666666666667,1,0,1500,13,0,0,"2",1,85,18000,30,0,6,10,10,3,7,1,1,1,1,3,0.333333333333333,-1,0,0,0,0,0,0,0,0,711.61819665
1200,3,0.180807174887892,0,0,7433.33333333333,11,0,1,"2",1,61,89200,144,0,1,10,10,3,2,2,1,1,3,5,0.6,5,1,0,0,1,0,0,0,0,369.39010484
1000,3,0.207272727272727,0,1,5500,11,0,0,"3",1,27,66000,140,0,3,8,7,3,2,2,1,1,4,7,0.571428571428571,5,0,0,0,1,0,0,0,0,514.56873548
600,10,0.205378973105134,0,0,3408.33333333333,16,0,0,"2",1,69,40900,100,1,6,8,5,3,2,3,1,1,1,4,0.25,3,0,0,0,1,0,0,0,0,649.90852023
1300,3,0.55875,1,1,2666.66666666667,10,0,0,"7",1,35,32000,190,0,3,9,8,3,2,2,1,1,4,5,0.8,4,0,0,0,1,0,0,0,0,515.62102329
1800,3,0.128553191489362,0,0,15666.6666666667,15,1,1,"2",0,47,188000,214,0,1,8,9,3,2,3,1,1,3,5,0.6,6,0,0,0,1,0,0,0,0,369.39010484
900,10,0.25250501002004,0,0,4158.33333333333,10,0,1,"2",1,67,49900,150,0,1,7,5,3,6,1,1,1,2,5,0.4,3,0,0,0,1,1,0,0,0,672.27392136
700,3,0.829090909090909,1,0,916.666666666667,11,1,0,"2",1,34,11000,60,0,3,7,5,3,7,1,1,1,4,4,1,4,0,1,0,1,1,1,0,0,352.49335299
670,10,0.353982300884956,1,0,1977.5,14,0,0,"2",0,77,23730,30,0,4,8,8,3,9,1,1,1,1,5,0.2,3,1,0,0,1,0,0,0,0,668.13779378
